AISHA,120,258,0.0809
VIVIAN,120,258,0.0809
MARIAM,119,260,0.0802
NOA,119,260,0.0802
BRYNLEE,118,262,0.0795
HEIDI,116,263,0.0782
HOLLY,116,263,0.0782
MORGAN,116,263,0.0782
ALESSIA,115,266,0.0775
DIANA,115,266,0.0775
NATALIA,115,266,0.0775
ASEES,114,269,0.0768
MALIA,114,269,0.0768
WILLA,114,269,0.0768
ZOYA,114,269,0.0768
ZAHRA,113,273,0.0761
ELIANE,112,274,0.0755
KYRA,112,274,0.0755
MELODIE,112,274,0.0755
MIRHA,112,274,0.0755
LEXI,111,278,0.0748
MARGARET,111,278,0.0748
YARA,111,278,0.0748
AGATHE,110,281,0.0741
LILIANA,110,281,0.0741
LIV,110,281,0.0741
ELORA,109,284,0.0734
STEVIE,109,284,0.0734
BIANCA,108,286,0.0728
HOPE,108,286,0.0728
JORDYN,108,286,0.0728
LILAH,108,286,0.0728
LYVIA,108,286,0.0728
PHOEBE,108,286,0.0728
LEANNE,107,292,0.0721
MATHILDE,107,292,0.0721
DAHLIA,106,294,0.0714
JANE,106,294,0.0714
KIRA,106,294,0.0714
ALLISON,105,297,0.0708
HANA,105,297,0.0708
LILY-ROSE,105,297,0.0708
LOUISE,104,300,0.0701
MADDISON,104,300,0.0701
NOOR,104,300,0.0701
LIA,103,303,0.0694
OAKLYN,103,303,0.0694
PRESLEY,103,303,0.0694
YASMINE,103,303,0.0694
BLAKELY,102,307,0.0687
NOEMIE,102,307,0.0687
ASPEN,101,309,0.0681
JUSTINE,101,309,0.0681
LILA,101,309,0.0681
ROMANE,100,312,0.0674
ABIGAELLE,99,313,0.0667
ARIANNA,99,313,0.0667
BAILEY,99,313,0.0667
BRYNN,99,313,0.0667
JESSICA,99,313,0.0667
NAYA,99,313,0.0667
HANNA,98,319,0.066
VALERIE,98,319,0.066
ZAINAB,98,319,0.066
CLEMENCE,97,322,0.0654
CORA,97,322,0.0654
MAIA,97,322,0.0654
RYLEIGH,97,322,0.0654
SYDNEY,97,322,0.0654
KEIRA,96,327,0.0647
OAKLEY,96,327,0.0647
VERONICA,96,327,0.0647
ADALYNN,95,330,0.064
ALAYNA,95,330,0.064
ANAIS,95,330,0.064
ARIELLA,95,330,0.064
BRINLEY,95,330,0.064
ESME,95,330,0.064
NAVY,95,330,0.064
NYRA,95,330,0.064
FAITH,94,338,0.0633
ADRIANA,93,339,0.0627
MARGUERITE,93,339,0.0627
RORY,93,339,0.0627
CORALIE,92,342,0.062
GRACIE,92,342,0.062
NICOLE,92,342,0.062
EVANGELINE,91,345,0.0613
MATILDA,91,345,0.0613
KENZIE,90,347,0.0606
KHADIJA,90,347,0.0606
SABRINA,90,347,0.0606
VANESSA,90,347,0.0606
EMILIE,89,351,0.06
HALLE,89,351,0.06
KATHERINE,89,351,0.06
LOLA,89,351,0.06
SLOAN,89,351,0.06
AUBREE,88,356,0.0593
LUCIE,88,356,0.0593
ALAIA,87,358,0.0586
CATHERINE,87,358,0.0586
RUTH,87,358,0.0586
AMELIE,86,361,0.0579
ELLE,86,361,0.0579
ELLIANA,86,361,0.0579
JANA,86,361,0.0579
FINLEY,85,365,0.0573
ASHLEY,84,366,0.0566
HAYDEN,84,366,0.0566
LYRA,84,366,0.0566
MAGGIE,84,366,0.0566
ADALYN,83,370,0.0559
ASTRID,83,370,0.0559
LAURIE,83,370,0.0559
ANNIKA,82,373,0.0553
HELENA,82,373,0.0553
JULIANA,82,373,0.0553
NYLA,82,373,0.0553
RAELYNN,82,373,0.0553
CASSIDY,81,378,0.0546
GENEVIEVE,81,378,0.0546
LOU,81,378,0.0546
MEGAN,81,378,0.0546
MIKAYLA,81,378,0.0546
RHEA,81,378,0.0546
ANGELINA,80,384,0.0539
INAYA,80,384,0.0539
KIANA,80,384,0.0539
LUCIA,79,387,0.0532
RAYNA,79,387,0.0532
AINSLEY,78,389,0.0526
ALEENA,78,389,0.0526
ALEXIA,78,389,0.0526
JOANNA,78,389,0.0526
MARLEY,78,389,0.0526
MCKENNA,78,389,0.0526
MICHELLE,78,389,0.0526
NOELLE,78,389,0.0526
SIERRA,78,389,0.0526
ADELYN,77,398,0.0519
ARABELLA,77,398,0.0519
EMMY,77,398,0.0519
FRANCES,77,398,0.0519
FRANKIE,77,398,0.0519
MEHAR,77,398,0.0519
ANGELA,76,404,0.0512
JENNA,76,404,0.0512
KHLOE,76,404,0.0512
ANYA,75,407,0.0505
BLAIR,75,407,0.0505
CASSANDRA,75,407,0.0505
HAVEN,75,407,0.0505
ANIKA,74,411,0.0499
ELAINA,74,411,0.0499
ALLIE,73,413,0.0492
CLEMENTINE,73,413,0.0492
LOGAN,73,413,0.0492
ALIVIA,72,416,0.0485
ANDREA,72,416,0.0485
ANNE,72,416,0.0485
CHARLEE,72,416,0.0485
MEADOW,72,416,0.0485
MELISSA,72,416,0.0485
AURELIA,71,422,0.0478
LEONA,71,422,0.0478
MAGALIE,71,422,0.0478
MAKAYLA,71,422,0.0478
SKYE,71,422,0.0478
VIOLETTE,71,422,0.0478
ALIYA,70,428,0.0472
ANA,70,428,0.0472
BETHANY,70,428,0.0472
LILITH,70,428,0.0472
MABEL,70,428,0.0472
MIRIAM,70,428,0.0472
AARYA,69,434,0.0465
ALAYA,69,434,0.0465
BLAIRE,69,434,0.0465
MARA,69,434,0.0465
MILANA,69,434,0.0465
NELLIE,69,434,0.0465
SCOTTIE,69,434,0.0465
HALLIE,68,441,0.0458
LAILA,68,441,0.0458
AMAL,67,443,0.0451
AMANDA,67,443,0.0451
CALI,67,443,0.0451
MARIE,67,443,0.0451
SERENITY,67,443,0.0451
ALEXIE,66,448,0.0445
KATIE,66,448,0.0445
MELINA,66,448,0.0445
SHANAYA,66,448,0.0445
AMINA,65,452,0.0438
DANIELLE,65,452,0.0438
FAYE,65,452,0.0438
MIKAELA,64,455,0.0431
NADIA,64,455,0.0431
CAROLINE,63,457,0.0425
CHRISTINA,63,457,0.0425
DALIA,63,457,0.0425
GLORIA,63,457,0.0425
HAISLEY,63,457,0.0425
MYLAH,63,457,0.0425
ALIA,62,463,0.0418
EMERSON,62,463,0.0418
JULIANNA,62,463,0.0418
LISA,62,463,0.0418
YUSRA,62,463,0.0418
AYAH,61,468,0.0411
JOY,61,468,0.0411
JULIANNE,61,468,0.0411
LAINEY,61,468,0.0411
SCARLET,61,468,0.0411
ALAINA,60,473,0.0404
BLANCHE,60,473,0.0404
KELLY,60,473,0.0404
KYLA,60,473,0.0404
MADYSON,60,473,0.0404
MAELLE,60,473,0.0404
MILENA,60,473,0.0404
TEAGAN,60,473,0.0404
DANIELLA,59,481,0.0398
GABRIELA,59,481,0.0398
MAE,59,481,0.0398
MAELY,59,481,0.0398
ADELIE,58,485,0.0391
APRIL,58,485,0.0391
BROOKLYNN,58,485,0.0391
CHIARA,58,485,0.0391
CLEO,58,485,0.0391
ELISA,58,485,0.0391
HARRIET,58,485,0.0391
JAMIE,58,485,0.0391
LEANA,58,485,0.0391
LYANA,58,485,0.0391
RYLIE,58,485,0.0391
VIVIENNE,58,485,0.0391
AYRA,57,497,0.0384
CAMILLA,57,497,0.0384
ELYSE,57,497,0.0384
EMELIA,57,497,0.0384
EMY,57,497,0.0384
FRANCESCA,57,497,0.0384
HARLEY,57,497,0.0384
HAYLEY,57,497,0.0384
LOUISA,57,497,0.0384
MARIANNE,57,497,0.0384
MEGANE,57,497,0.0384
REYA,57,497,0.0384
SIENA,57,497,0.0384
EMMA-ROSE,56,510,0.0377
FREYJA,56,510,0.0377
KARA,56,510,0.0377
LAYAN,56,510,0.0377
MANNAT,56,510,0.0377
MAREN,56,510,0.0377
MINA,56,510,0.0377
RAVEN,56,510,0.0377
ALISON,55,518,0.0371
DAPHNEE,55,518,0.0371
EDITH,55,518,0.0371
INES,55,518,0.0371
LEENA,55,518,0.0371
LILIA,55,518,0.0371
SASHA,55,518,0.0371
SHAY,55,518,0.0371
THALIA,55,518,0.0371
ALYSON,54,527,0.0364
ELIA,54,527,0.0364
INAAYA,54,527,0.0364
KALI,54,527,0.0364
LIYANA,54,527,0.0364
MAKENNA,54,527,0.0364
MICHAELA,54,527,0.0364
PHOENIX,54,527,0.0364
RUBANI,54,527,0.0364
SAANVI,54,527,0.0364
AJOONI,53,537,0.0357
ALIZA,53,537,0.0357
GWENDOLYN,53,537,0.0357
KAITLYN,53,537,0.0357
LONDON,53,537,0.0357
LYANNA,53,537,0.0357
MADILYN,53,537,0.0357
MARION,53,537,0.0357
MAVIS,53,537,0.0357
SYLVIE,53,537,0.0357
WINTER,53,537,0.0357
ALANA,52,548,0.035
ALEXANDRIA,52,548,0.035
AMALIA,52,548,0.035
BRIA,52,548,0.035
CHELSEA,52,548,0.035
ELSA,52,548,0.035
HARMONY,52,548,0.035
JOLENE,52,548,0.035
MELANIE,52,548,0.035
NYLAH,52,548,0.035
TALA,52,548,0.035
AXELLE,51,559,0.0344
BRIDGET,51,559,0.0344
BRIELLA,51,559,0.0344
CONSTANCE,51,559,0.0344
ELLIOTT,51,559,0.0344
JAYLA,51,559,0.0344
KATELYN,51,559,0.0344
LEANE,51,559,0.0344
LILIANE,51,559,0.0344
MARIAH,51,559,0.0344
MEREDITH,51,559,0.0344
TIFFANY,51,559,0.0344
ALORA,50,571,0.0337
AMYRA,50,571,0.0337
BAANI,50,571,0.0337
ELINA,50,571,0.0337
EZRA,50,571,0.0337
JOCELYN,50,571,0.0337
JOELLE,50,571,0.0337
LEYLA,50,571,0.0337
MAIKA,50,571,0.0337
NIA,50,571,0.0337
ROSA,50,571,0.0337
SAMARA,50,571,0.0337
AADHYA,49,583,0.033
ADELINA,49,583,0.033
ARIANE,49,583,0.033
AVERIE,49,583,0.033
CASEY,49,583,0.033
ELIANNA,49,583,0.033
HALEY,49,583,0.033
KAYLEIGH,49,583,0.033
SHILOH,49,583,0.033
SIA,49,583,0.033
ZURI,49,583,0.033
AMAIRA,48,594,0.0323
ANDIE,48,594,0.0323
FELICITY,48,594,0.0323
LAURALIE,48,594,0.0323
LEA-ROSE,48,594,0.0323
MADDIE,48,594,0.0323
MAXINE,48,594,0.0323
RAINA,48,594,0.0323
SANA,48,594,0.0323
ARIYA,47,603,0.0317
CALLIOPE,47,603,0.0317
CAMRYN,47,603,0.0317
CARMEN,47,603,0.0317
CATALINA,47,603,0.0317
CELIA,47,603,0.0317
ELLIOT,47,603,0.0317
ESMEE,47,603,0.0317
EVA-ROSE,47,603,0.0317
INDIE,47,603,0.0317
IYLA,47,603,0.0317
JULIET,47,603,0.0317
MALAK,47,603,0.0317
SKYLA,47,603,0.0317
SOFIE,47,603,0.0317
SYEDA,47,603,0.0317
TARA,47,603,0.0317
AMARI,46,620,0.031
EVERLEE,46,620,0.031
LEEN,46,620,0.031
PRISHA,46,620,0.031
SALMA,46,620,0.031
WINNIE,46,620,0.031
YUNA,46,620,0.031
ABYGAELLE,45,627,0.0303
ALMA,45,627,0.0303
AYAT,45,627,0.0303
AZALEA,45,627,0.0303
COLLINS,45,627,0.0303
DANICA,45,627,0.0303
JESSIE,45,627,0.0303
JILLIAN,45,627,0.0303
KENDALL,45,627,0.0303
MALLORY,45,627,0.0303
MILEY,45,627,0.0303
NOVALIE,45,627,0.0303
PENNY,45,627,0.0303
SHELBY,45,627,0.0303
SPENCER,45,627,0.0303
WYNTER,45,627,0.0303
ANAELLE,44,643,0.0296
ANGEL,44,643,0.0296
FREDERIQUE,44,643,0.0296
GISELE,44,643,0.0296
GRACELYN,44,643,0.0296
KENZA,44,643,0.0296
LILIAN,44,643,0.0296
MACY,44,643,0.0296
MARTHA,44,643,0.0296
SAANJH,44,643,0.0296
SAOIRSE,44,643,0.0296
AILA,43,654,0.029
ALYCIA,43,654,0.029
AMREEN,43,654,0.029
ARZOI,43,654,0.029
AYANA,43,654,0.029
CELINA,43,654,0.029
ERIN,43,654,0.029
HAFSA,43,654,0.029
INAYAT,43,654,0.029
KIMBERLY,43,654,0.029
MARGAUX,43,654,0.029
PEARL,43,654,0.029
RAELYN,43,654,0.029
SELINA,43,654,0.029
AANYA,42,668,0.0283
ANIYAH,42,668,0.0283
AYZAL,42,668,0.0283
CAMERON,42,668,0.0283
CAPRI,42,668,0.0283
CASSIE,42,668,0.0283
DAKOTA,42,668,0.0283
DANA,42,668,0.0283
FLORALIE,42,668,0.0283
GENESIS,42,668,0.0283
ISRA,42,668,0.0283
JAYDA,42,668,0.0283
JOYCE,42,668,0.0283
JUDITH,42,668,0.0283
KIERA,42,668,0.0283
LAYNE,42,668,0.0283
LEANNA,42,668,0.0283
LEIGHTON,42,668,0.0283
LENI,42,668,0.0283
MAXIME,42,668,0.0283
ZAYNAB,42,668,0.0283
ADRIANNA,41,689,0.0276
ANDI,41,689,0.0276
DANIELA,41,689,0.0276
EVELYNN,41,689,0.0276
IBADAT,41,689,0.0276
JEMMA,41,689,0.0276
JOHANNA,41,689,0.0276
NELLY,41,689,0.0276
NOUR,41,689,0.0276
ROMIE,41,689,0.0276
ABIGAEL,40,699,0.027
ADELYNN,40,699,0.027
ALEXA,40,699,0.027
DOROTHY,40,699,0.027
IMANI,40,699,0.027
JORDAN,40,699,0.027
KACEY,40,699,0.027
LOUNA,40,699,0.027
MAISY,40,699,0.027
MARILOU,40,699,0.027
MEERA,40,699,0.027
NAOMIE,40,699,0.027
ROBYN,40,699,0.027
SEERAT,40,699,0.027
STEPHANIE,40,699,0.027
TAYA,40,699,0.027
ASHLYN,39,715,0.0263
AYESHA,39,715,0.0263
CADENCE,39,715,0.0263
DREW,39,715,0.0263
ELIE,39,715,0.0263
ELLIS,39,715,0.0263
EMBERLY,39,715,0.0263
GIULIA,39,715,0.0263
JULIE,39,715,0.0263
LUCILLE,39,715,0.0263
MCKINLEY,39,715,0.0263
MIRANDA,39,715,0.0263
NILA,39,715,0.0263
OCEANNE,39,715,0.0263
RAFAELLE,39,715,0.0263
ROMI,39,715,0.0263
SAM,39,715,0.0263
THEODORA,39,715,0.0263
AARNA,38,733,0.0256
ALYA,38,733,0.0256
ARIAH,38,733,0.0256
ERIKA,38,733,0.0256
EVERLEY,38,733,0.0256
GURNAAZ,38,733,0.0256
GWEN,38,733,0.0256
HIBA,38,733,0.0256
JAPJI,38,733,0.0256
KINLEY,38,733,0.0256
MARGO,38,733,0.0256
MIYA,38,733,0.0256
NATASHA,38,733,0.0256
NOLA,38,733,0.0256
OLLIE,38,733,0.0256
PALMER,38,733,0.0256
REINA,38,733,0.0256
ROSEMARY,38,733,0.0256
SAFA,38,733,0.0256
TENLEY,38,733,0.0256
TRINITY,38,733,0.0256
WRENLEY,38,733,0.0256
ZIA,38,733,0.0256
ZOELIE,38,733,0.0256
AVREEN,37,757,0.0249
CIARA,37,757,0.0249
DYLAN,37,757,0.0249
EMMANUELLE,37,757,0.0249
HUNTER,37,757,0.0249
IRA,37,757,0.0249
IRENE,37,757,0.0249
JENNIFER,37,757,0.0249
KENDRA,37,757,0.0249
MISHA,37,757,0.0249
REYNA,37,757,0.0249
RYAN,37,757,0.0249
SELAH,37,757,0.0249
ALISHA,36,770,0.0243
AMANAT,36,770,0.0243
ANAHAT,36,770,0.0243
ARZOYI,36,770,0.0243
CATALEYA,36,770,0.0243
DELANEY,36,770,0.0243
DINA,36,770,0.0243
FALLON,36,770,0.0243
HAYLEE,36,770,0.0243
HELEN,36,770,0.0243
HENLEY,36,770,0.0243
JANELLE,36,770,0.0243
JIND,36,770,0.0243
KRISHA,36,770,0.0243
MAGNOLIA,36,770,0.0243
MAUDE,36,770,0.0243
MEHREEN,36,770,0.0243
MELIA,36,770,0.0243
RAE,36,770,0.0243
REMY,36,770,0.0243
RENEE,36,770,0.0243
RIYA,36,770,0.0243
SAMUELLE,36,770,0.0243
TIANA,36,770,0.0243
BABY,35,794,0.0236
DIYA,35,794,0.0236
FELICIA,35,794,0.0236
JANNAH,35,794,0.0236
KATERINA,35,794,0.0236
KHADIJAH,35,794,0.0236
KLARA,35,794,0.0236
ROBIN,35,794,0.0236
SAIGE,35,794,0.0236
SAMA,35,794,0.0236
SUTTON,35,794,0.0236
VAYDA,35,794,0.0236
ADLEY,34,806,0.0229
AUBRIE,34,806,0.0229
AVLEEN,34,806,0.0229
CECELIA,34,806,0.0229
CHARLI,34,806,0.0229
JANNAT,34,806,0.0229
KAMILA,34,806,0.0229
KEHLANI,34,806,0.0229
KEZIAH,34,806,0.0229
LONDYN,34,806,0.0229
LOUANE,34,806,0.0229
LUCIANA,34,806,0.0229
MACIE,34,806,0.0229
MORGANE,34,806,0.0229
NANCY,34,806,0.0229
SAVREEN,34,806,0.0229
SAYLOR,34,806,0.0229
SUNNY,34,806,0.0229
TATUM,34,806,0.0229
AGNES,33,825,0.0222
ALENA,33,825,0.0222
AMELYA,33,825,0.0222
AMIYAH,33,825,0.0222
BEATRIX,33,825,0.0222
BREE,33,825,0.0222
CAMELIA,33,825,0.0222
CHARLIE-ROSE,33,825,0.0222
DAVINA,33,825,0.0222
EILEEN,33,825,0.0222
ELOWEN,33,825,0.0222
ETTA,33,825,0.0222
HARGUN,33,825,0.0222
ISOBEL,33,825,0.0222
JOURNEY,33,825,0.0222
JUDY,33,825,0.0222
KALLIE,33,825,0.0222
KATRINA,33,825,0.0222
LACEY,33,825,0.0222
LILIANNE,33,825,0.0222
LILYA,33,825,0.0222
MARINE,33,825,0.0222
MARLOWE,33,825,0.0222
MIKA,33,825,0.0222
MONICA,33,825,0.0222
MONROE,33,825,0.0222
REMINGTON,33,825,0.0222
TIA,33,825,0.0222
VIOLA,33,825,0.0222
ALESSANDRA,32,854,0.0216
ARIYAH,32,854,0.0216
BRAELYNN,32,854,0.0216
CLOVER,32,854,0.0216
ELYANA,32,854,0.0216
GEORGINA,32,854,0.0216
IRHA,32,854,0.0216
KAIYA,32,854,0.0216
KELSEY,32,854,0.0216
MALIKA,32,854,0.0216
MAXIM,32,854,0.0216
MEHER,32,854,0.0216
MYAH,32,854,0.0216
NADINE,32,854,0.0216
NIMRAT,32,854,0.0216
SEHAJ,32,854,0.0216
SIYA,32,854,0.0216
ALLYSON,31,871,0.0209
CARA,31,871,0.0209
COLETTE,31,871,0.0209
DANIA,31,871,0.0209
DESTINY,31,871,0.0209
EMMIE,31,871,0.0209
FIADH,31,871,0.0209
GOLDIE,31,871,0.0209
HOLLAND,31,871,0.0209
IMOGEN,31,871,0.0209
IZABELLA,31,871,0.0209
KAIRA,31,871,0.0209
LEILANI,31,871,0.0209
LOUANA,31,871,0.0209
MAHEE,31,871,0.0209
MARWA,31,871,0.0209
MCKENZIE,31,871,0.0209
ROSALIA,31,871,0.0209
SIFAT,31,871,0.0209
SKYLER,31,871,0.0209
VIVIANE,31,871,0.0209
WHITNEY,31,871,0.0209
ZARIAH,31,871,0.0209
ADELIA,30,894,0.0202
AMAYAH,30,894,0.0202
ANNABELLA,30,894,0.0202
CHARLEY,30,894,0.0202
DANI,30,894,0.0202
ELAINE,30,894,0.0202
ELEA,30,894,0.0202
ELOWYN,30,894,0.0202
EMMELINE,30,894,0.0202
FATIMAH,30,894,0.0202
GIULIANA,30,894,0.0202
INARA,30,894,0.0202
JACQUELINE,30,894,0.0202
LAUREL,30,894,0.0202
LENNOX,30,894,0.0202
LYLAH,30,894,0.0202
MALAIKA,30,894,0.0202
MARISSA,30,894,0.0202
OAKLEIGH,30,894,0.0202
OCEAN,30,894,0.0202
SIDRA,30,894,0.0202
SKY,30,894,0.0202
SYLVIA,30,894,0.0202
VALERIA,30,894,0.0202
VEDA,30,894,0.0202
YASMIN,30,894,0.0202
ZELDA,30,894,0.0202
ZENDAYA,30,894,0.0202
ABBIE,29,922,0.0195
ALIE,29,922,0.0195
ALITA,29,922,0.0195
AMARAH,29,922,0.0195
ANNABEL,29,922,0.0195
AUGUST,29,922,0.0195
AUSTYN,29,922,0.0195
BEA,29,922,0.0195
JIANNA,29,922,0.0195
JOVIE,29,922,0.0195
LESLIE,29,922,0.0195
LILI,29,922,0.0195
LORELEI,29,922,0.0195
MARINA,29,922,0.0195
MINHA,29,922,0.0195
NELYA,29,922,0.0195
RAEGAN,29,922,0.0195
RANIA,29,922,0.0195
REIGN,29,922,0.0195
SAMAIRA,29,922,0.0195
